Red,Green,Blue,G_std,ExG,Label
217.12640000000002,219.31040000000002,221.50140000000002,35.26254460245305,-0.007000000000005002,Healthy
208.5387,210.8874,206.69160000000002,59.266402972004244,6.544499999999999,Healthy
196.59130000000002,199.62120000000002,192.0489,53.563169347603036,10.60220000000001,Healthy
203.65130000000002,205.9557,202.7054,50.45403588921306,5.554699999999997,Healthy
213.45190000000002,214.80190000000002,216.9197,37.70846398873853,-0.767799999999994,Healthy
195.455,194.5575,192.15800000000002,43.72395560502277,1.5019999999999811,Healthy
188.98420000000002,190.8855,190.03490000000002,49.26409229601212,2.751899999999978,Healthy
198.11360000000002,199.6056,197.9409,47.983139212019076,3.1567000000000007,Healthy
186.18810000000002,186.0533,178.3332,50.05287063805633,7.5852999999999895,Healthy
198.43370000000002,199.38250000000002,197.2622,57.958785302575066,3.06910000000002,Healthy
190.3706,192.08360000000002,186.54240000000001,48.810933314576076,7.254200000000026,Healthy
204.1062,204.54950000000002,207.0928,37.67101471622441,-2.099999999999966,Healthy
199.12900000000002,202.87630000000001,206.76520000000002,32.30028480230477,-0.14160000000001105,Healthy
197.87040000000002,198.684,198.16930000000002,51.08509512568229,1.328299999999956,Healthy
199.1716,200.8369,201.87130000000002,41.27074143252085,0.6308999999999969,Healthy
198.40910000000002,200.5472,179.25650000000002,60.732319008580596,23.428799999999967,Healthy
207.6099,209.0171,205.7314,52.06492300570508,4.69289999999998,Healthy
202.559,203.0192,205.792,38.959440850197005,-2.312599999999975,Healthy
214.79350000000002,214.6569,223.5697,34.79516607791951,-9.04940000000002,Healthy
191.185,195.9181,206.7073,44.56331666729936,-6.0560999999999865,Healthy
210.4045,211.6114,210.6791,43.02610591303847,2.139199999999988,Healthy
197.39170000000001,200.375,201.1074,42.56716075803041,2.250899999999973,Healthy
198.55610000000001,198.96790000000001,197.59390000000002,47.358262949457874,1.7857999999999947,Healthy
207.9726,208.7701,208.73770000000002,43.24318727834475,0.8299000000000092,Healthy
195.9702,198.80620000000002,197.449,49.01418408542567,4.193200000000019,Healthy
209.5509,208.7142,186.1211,54.59972818943335,21.756399999999985,Healthy
199.20700000000002,202.6679,198.8288,46.01634502641422,7.299999999999983,Healthy
179.73520000000002,181.4362,186.81050000000002,50.717901470388135,-3.673300000000012,Healthy
188.4649,192.3682,190.85840000000002,54.57515761553053,5.413099999999986,Healthy
216.24640000000002,219.0875,216.0385,43.98683261784148,5.89009999999999,Healthy
210.08440000000002,211.1816,208.5404,53.46226539756807,3.7383999999999844,Healthy
214.13060000000002,216.726,217.95190000000002,40.802114209928,1.3694999999999595,Healthy
200.0577,201.44760000000002,194.8407,38.8147195563744,7.996800000000036,Healthy
188.54940000000002,191.0093,182.19140000000002,42.608527474086706,11.277799999999957,Healthy
188.90390000000002,191.5661,194.1784,47.41998134531475,0.04989999999997963,Healthy
213.0446,214.5397,210.9549,48.69211254310087,5.079900000000009,Healthy
196.2037,198.7955,198.5894,60.46210118537063,2.7978999999999985,Healthy
